Type;Input (delta) [%];Speed [m/second];CO2 (Well to tank) [kg];SOx (Well to tank) [kg];CH4 (Well to tank) [kg];PM (Well to tank) [kg];Energy (Well to tank) [J];NOx (Well to tank) [kg];GWP [kg];NOx [kg];PM [kg];CH4 [kg];SOx [kg];CO2 [kg];Energy [J];NPV [EUR];Fuel Consumption [kg]
Car_Carrier_bis_40000_GT_Tier_I;-34;4.074;90.219;0.275;0.316;0.03;1604536145.7020001;0.306;698.5089999999999;14.175999999999998;0.243;0.0;0.42700000000000005;599.439;7979124131.645;-324.297;186.97400000000002
Car_Carrier_bis_40000_GT_Tier_I;-32;4.198;96.215;0.293;0.337;0.032;1711172078.236;0.326;744.931;15.228;0.259;0.0;0.456;639.2769999999999;8509409064.686;-346.73199999999997;199.4
Car_Carrier_bis_40000_GT_Tier_I;-30;4.321000000000001;103.071;0.314;0.361;0.035;1833114176.333;0.35;798.0169999999999;16.436;0.27699999999999997;0.0;0.488;684.834;9115809325.714;-372.425;213.61
Car_Carrier_bis_40000_GT_Tier_I;-28;4.445;109.90100000000001;0.335;0.385;0.037000000000000005;1954575244.361;0.373;850.893;17.644000000000002;0.29600000000000004;0.0;0.521;730.211;9719817494.4;-398.05699999999996;227.764
Car_Carrier_bis_40000_GT_Tier_I;-26;4.5680000000000005;116.70299999999999;0.35600000000000004;0.409;0.039;2075555282.32;0.396;903.56;18.852;0.314;0.0;0.5529999999999999;775.408;10321433570.743;-423.626;241.861
Car_Carrier_bis_40000_GT_Tier_I;-24;4.692;123.479;0.376;0.433;0.040999999999999995;2196054290.21;0.419;956.0169999999999;20.06;0.33299999999999996;0.0;0.585;820.425;10920657554.743;-449.135;255.903
Car_Carrier_bis_40000_GT_Tier_I;-22;4.815;130.227;0.397;0.456;0.044000000000000004;2316072268.033;0.442;1008.265;21.268;0.35100000000000003;0.0;0.617;865.262;11517489446.4;-474.582;269.888
Car_Carrier_bis_40000_GT_Tier_I;-20;4.939;136.94799999999998;0.41700000000000004;0.48;0.046;2435609215.7860003;0.465;1060.3039999999999;22.476;0.37;0.0;0.649;909.92;12111929245.713999;-499.967;283.818
Car_Carrier_bis_40000_GT_Tier_I;-18;5.062;143.642;0.43799999999999994;0.503;0.048;2554665133.471;0.48700000000000004;1112.133;23.684;0.38799999999999996;0.0;0.68;954.398;12703976952.686;-525.2909999999999;297.691
Car_Carrier_bis_40000_GT_Tier_I;-16;5.186;151.487;0.462;0.531;0.051;2694179029.126;0.514;1172.868;25.105999999999998;0.41;0.0;0.718;1006.5189999999999;13397759199.036999;-555.019;313.949
Car_Carrier_bis_40000_GT_Tier_I;-14;5.309;161.635;0.493;0.5660000000000001;0.054000000000000006;2874658886.493;0.5479999999999999;1251.437;26.956;0.43799999999999994;0.0;0.7659999999999999;1073.945;14295259195.563;-593.56;334.98
Car_Carrier_bis_40000_GT_Tier_I;-12;5.433;171.71900000000002;0.523;0.602;0.057999999999999996;3054011177.348;0.583;1329.515;28.805999999999997;0.466;0.0;0.813;1140.9489999999998;15187151968.353998;-631.9580000000001;355.879
Car_Carrier_bis_40000_GT_Tier_I;-10;5.556;181.74099999999999;0.5539999999999999;0.637;0.061;3232235901.693;0.617;1407.102;30.655;0.495;0.0;0.861;1207.532;16073437517.41;-670.211;376.648
Car_Carrier_bis_40000_GT_Tier_I;-8;5.678999999999999;191.69799999999998;0.584;0.672;0.064;3409333059.5259995;0.65;1484.1989999999998;32.505;0.523;0.0;0.9079999999999999;1273.694;16954115842.731;-708.32;397.284
Car_Carrier_bis_40000_GT_Tier_I;-6;5.803;201.593;0.614;0.706;0.068;3585302650.8490005;0.684;1560.8039999999999;34.354;0.551;0.0;0.955;1339.435;17829186944.317;-746.2860000000001;417.79
Car_Carrier_bis_40000_GT_Tier_I;-4;5.926;211.424;0.644;0.741;0.071;3760144675.66;0.7170000000000001;1636.9189999999999;36.204;0.579;0.0;1.002;1404.754;18698650822.168;-784.1060000000001;438.164
Car_Carrier_bis_40000_GT_Tier_I;-2;6.05;221.19099999999997;0.674;0.775;0.07400000000000001;3933859133.959;0.75;1712.543;38.053000000000004;0.608;0.0;1.048;1469.652;19562507476.285;-821.783;458.407
Car_Carrier_bis_40000_GT_Tier_I;0;6.172999999999999;230.895;0.7040000000000001;0.809;0.077;4106446025.7479997;0.7829999999999999;1787.6760000000002;39.903;0.636;0.0;1.094;1534.129;20420756906.667;-859.316;478.51800000000003
Car_Carrier_bis_40000_GT_Tier_I;2;6.297000000000001;245.59099999999998;0.748;0.86;0.08199999999999999;4367815325.449;0.833;1901.4589999999998;42.727;0.679;0.0;1.163;1631.774;21720508297.186;-916.3510000000001;508.975
Car_Carrier_bis_40000_GT_Tier_I;4;6.42;260.14;0.7929999999999999;0.9109999999999999;0.087;4626555352.545;0.882;2014.0970000000002;45.552;0.722;0.0;1.232;1728.4370000000001;23007184698.685;-973.05;539.126
Car_Carrier_bis_40000_GT_Tier_I;6;6.544;274.54;0.8370000000000001;0.9620000000000001;0.092;4882666107.037;0.9309999999999999;2125.591;48.376000000000005;0.7659999999999999;0.0;1.3;1824.1170000000002;24280786111.165;-1029.413;568.97
Car_Carrier_bis_40000_GT_Tier_I;8;6.667000000000001;288.793;0.88;1.012;0.09699999999999999;5136147588.925;0.98;2235.94;51.2;0.809;0.0;1.368;1918.815;25541312534.626;-1085.4389999999999;598.508
Car_Carrier_bis_40000_GT_Tier_I;10;6.791;302.89799999999997;0.9229999999999999;1.061;0.102;5386999798.208;1.028;2345.144;54.025;0.852;0.0;1.435;2012.531;26788763969.067;-1141.13;627.739
Car_Carrier_bis_40000_GT_Tier_I;12;6.914;316.818;0.965;1.11;0.106;5634573802.136;1.075;2452.922;56.849;0.895;0.0;1.501;2105.0229999999997;28019913366.601;-1196.401;656.5880000000001
Car_Carrier_bis_40000_GT_Tier_I;14;7.037999999999999;330.539;1.0070000000000001;1.158;0.111;5878595666.395;1.121;2559.153;59.673;0.938;0.0;1.5659999999999998;2196.187;29233398491.867;-1251.218;685.0239999999999
Car_Carrier_bis_40000_GT_Tier_I;16;7.1610000000000005;344.103;1.0490000000000002;1.206;0.115;6119833594.955999;1.167;2664.172;62.498000000000005;0.982;0.0;1.63;2286.311;30433039511.113;-1305.68;713.135
Car_Carrier_bis_40000_GT_Tier_I;18;7.285;362.767;1.1059999999999999;1.271;0.122;6451776030.953;1.2309999999999999;2808.678;66.438;1.042;0.0;1.7180000000000002;2410.322;32083740810.971;-1381.0729999999999;751.816
Car_Carrier_bis_40000_GT_Tier_I;20;7.4079999999999995;383.70300000000003;1.169;1.344;0.129;6824112078.209001;1.3019999999999998;2970.768;70.937;1.111;0.0;1.818;2549.423;33935313645.714;-1466.3;795.204
Car_Carrier_bis_40000_GT_Tier_I;22;7.531000000000001;404.241;1.232;1.416;0.136;7189384180.236;1.371;3129.784;75.436;1.179;0.0;1.915;2685.885;35751758511.543;-1550.6229999999998;837.768
Car_Carrier_bis_40000_GT_Tier_I;24;7.655;424.38199999999995;1.2930000000000001;1.4869999999999999;0.142;7547592337.032;1.44;3285.724;79.935;1.248;0.0;2.01;2819.708;37533075408.457;-1634.043;879.51
Car_Carrier_bis_40000_GT_Tier_I;26;7.778;445.735;1.358;1.5619999999999998;0.149;7927338426.079;1.5119999999999998;3451.04;84.434;1.317;0.0;2.1109999999999998;2961.578;39421497299.81;-1720.217;923.7610000000001
Car_Carrier_bis_40000_GT_Tier_I;28;7.902;467.894;1.426;1.639;0.157;8321436196.925;1.587;3622.6040000000003;88.93299999999999;1.386;0.0;2.2159999999999997;3108.809;41381288010.667;-1808.225;969.685
Car_Carrier_bis_40000_GT_Tier_I;30;8.025;491.19;1.4969999999999999;1.7209999999999999;0.165;8735760672.857;1.666;3802.974;93.432;1.455;0.0;2.327;3263.5959999999995;43441663174.603;-1898.82;1017.965
Car_Carrier_bis_40000_GT_Tier_I;32;8.149;517.436;1.577;1.8130000000000002;0.17300000000000001;9202533786.709;1.755;4006.176;97.931;1.524;0.0;2.451;3437.978;45762857762.032005;-1996.12;1072.358
Car_Carrier_bis_40000_GT_Tier_I;34;8.272;550.363;1.6769999999999998;1.9280000000000002;0.184;9788144103.393;1.867;4261.112;103.506;1.609;0.0;2.6069999999999998;3656.757;48675012419.382996;-2117.6079999999997;1140.598
Car_Carrier_bis_40000_GT_Tier_I;36;8.396;599.185;1.8259999999999998;2.099;0.201;10656432416.569;2.033;4639.108;111.23100000000001;1.7269999999999999;0.0;2.838;3981.1409999999996;52992883507.2;-2293.223;1241.778
Car_Carrier_bis_40000_GT_Tier_I;38;8.519;652.278;1.9880000000000002;2.285;0.21899999999999997;11600684920.49;2.213;5050.173;118.956;1.845;0.0;3.09;4333.904;57688513431.51401;-2478.55;1351.8110000000001
Car_Carrier_bis_40000_GT_Tier_I;40;8.642999999999999;706.997;2.155;2.477;0.237;12573865596.424;2.398;5473.831999999999;126.682;1.963;0.0;3.3489999999999998;4697.475;62527998934.285995;-2667.5759999999996;1465.214
Car_Carrier_bis_40000_GT_Tier_I;42;8.766;763.3430000000001;2.326;2.675;0.256;13575974444.372;2.59;5910.084;134.407;2.081;0.0;3.616;5071.854;67511340015.51401;-2860.301;1581.9879999999998
Car_Carrier_bis_40000_GT_Tier_I;44;8.89;821.316;2.503;2.878;0.275;14607011464.331999;2.786;6358.929;142.132;2.2;0.0;3.891;5457.039000000001;72638536675.2;-3056.724;1702.1329999999998
Car_Carrier_bis_40000_GT_Tier_I;46;9.013;880.915;2.685;3.0860000000000003;0.295;15666976656.307;2.988;6820.368;149.857;2.318;0.0;4.173;5853.031999999999;77909588913.343;-3256.845;1825.649
Car_Carrier_bis_40000_GT_Tier_I;48;9.137;942.1410000000001;2.8710000000000004;3.301;0.316;16755870020.293999;3.196;7294.4;157.583;2.436;0.0;4.463;6259.831999999999;83324496729.943;-3460.665;1952.537
Car_Carrier_bis_40000_GT_Tier_I;50;9.26;1004.993;3.063;3.5210000000000004;0.337;17873691556.295;3.409;7781.026;165.308;2.5540000000000003;0.0;4.761;6677.44;88883260125.0;-3668.184;2082.795
Car_Carrier_bis_40000_GT_Tier_I;52;9.383;1113.403;3.3930000000000002;3.9010000000000002;0.373;19801754934.579;3.7769999999999997;8620.378;178.188;2.7510000000000003;0.0;5.274;7397.745;98471237977.8;-4022.403;2307.469
Car_Carrier_bis_40000_GT_Tier_I;54;9.507;1226.335;3.737;4.297;0.41100000000000003;21810235020.096;4.16;9494.737;191.06900000000002;2.948;0.0;5.809;8148.094;108459116381.914;-4386.904;2541.514
Car_Carrier_bis_40000_GT_Tier_I;56;9.63;1343.789;4.095;4.708;0.45;23899131812.846;4.559;10404.105;203.949;3.145;0.0;6.3660000000000005;8928.485999999999;118846895337.343;-4761.686;2784.93
Car_Carrier_bis_40000_GT_Tier_I;58;9.754;1465.764;4.467;5.136;0.491;26068445312.83;4.9719999999999995;11348.481000000002;216.829;3.342;0.0;6.943;9738.921;129634574844.086;-5146.75;3037.717
Car_Carrier_bis_40000_GT_Tier_I;60;9.877;1592.261;4.852;5.579;0.534;28318175520.046;5.402;12327.865;229.71;3.5389999999999997;0.0;7.542999999999999;10579.398000000001;140822154902.143;-5542.095;3299.875
Car_Carrier_bis_40000_GT_Tier_I;62;10.001;1723.279;5.252000000000001;6.037999999999999;0.578;30648322434.495;5.846;13342.258;242.59;3.736;0.0;8.163;11449.919;152409635511.514;-5947.722;3571.403
Car_Carrier_bis_40000_GT_Tier_I;64;10.124;1858.819;5.665;6.513;0.623;33058886056.177002;6.306;14391.658000000001;255.47099999999998;3.9330000000000003;0.0;8.805;12350.482;164397016672.2;-6363.63;3852.303
Car_Carrier_bis_40000_GT_Tier_I;66;10.248;1998.881;6.0920000000000005;7.002999999999999;0.67;35549866385.092;6.781000000000001;15476.066;268.351;4.13;0.0;9.469;13281.089;176784298384.2;-6789.82;4142.573
Car_Carrier_bis_40000_GT_Tier_I;68;10.370999999999999;2219.638;6.763999999999999;7.777;0.7440000000000001;39476006393.732;7.53;17185.249;287.86;4.428;0.0;10.514000000000001;14747.857;196308419776.58102;-7454.933000000001;4600.08
Car_Carrier_bis_40000_GT_Tier_I;70;10.495;2491.067;7.591;8.728;0.835;44303341474.75;8.451;19286.752;310.684;4.777;0.0;11.8;16551.303;220314052768.809;-8262.985;5162.602
Car_Carrier_bis_40000_GT_Tier_I;72;10.618;2776.6940000000004;8.462;9.729;0.9309999999999999;49383181517.682;9.42;21498.179;333.50800000000004;5.126;0.0;13.152999999999999;18449.082;245575356093.153;-9103.319;5754.548000000001
Car_Carrier_bis_40000_GT_Tier_I;74;10.742;3076.518;9.376;10.779000000000002;1.031;54715526522.527;10.437000000000001;23819.53;356.332;5.476;0.0;14.573;20441.195;272092329749.60898;-9975.938;6375.919
Car_Carrier_bis_40000_GT_Tier_I;76;10.865;3390.54;10.333;11.879000000000001;1.137;60300376489.285995;11.502;26250.806;379.156;5.825;0.0;16.061;22527.642000000003;299864973738.182;-10880.84;7026.713000000001
Car_Carrier_bis_40000_GT_Tier_I;78;10.989;3718.76;11.333;13.029000000000002;1.247;66137731417.958;12.615;28792.005;401.98;6.1739999999999995;0.0;17.616;24708.421000000002;328893288058.867;-11818.025;7706.931
Car_Carrier_bis_40000_GT_Tier_I;80;11.112;4061.178;12.376;14.229000000000001;1.361;72227591308.543;13.777000000000001;31443.127999999997;424.80400000000003;6.523;0.0;19.238;26983.535;359177272711.66705;-12787.493999999999;8416.573
Car_Carrier_bis_40000_GT_Tier_I;82;11.235;4417.793;13.463;15.479000000000001;1.4809999999999999;78569956161.042;14.987;34204.175;447.62800000000004;6.872000000000001;0.0;20.927;29352.981;390716927696.581;-13789.247;9155.64
Car_Carrier_bis_40000_GT_Tier_I;84;11.359000000000002;4788.607;14.593;16.778;1.605;85164825975.45401;16.245;37075.146;470.45099999999996;7.221;0.0;22.684;31816.761000000002;423512253013.609;-14823.283000000001;9924.13
Car_Carrier_bis_40000_GT_Tier_I;86;11.482000000000001;5173.617;15.765999999999998;18.127;1.734;92012200751.78;17.551;40056.042;493.275;7.57;0.0;24.506999999999998;34374.875;457563248662.753;-15889.601999999999;10722.044
Car_Carrier_bis_40000_GT_Tier_I;88;11.606;5572.826;16.983;19.525;1.868;99112080490.019;18.905;43146.861;516.099;7.919;0.0;26.398000000000003;37027.322;492869914644.01;-16988.205;11549.383
Car_Carrier_bis_40000_GT_Tier_I;90;11.729000000000001;5986.232;18.243;20.974;2.0069999999999997;106464465190.17099;20.307000000000002;46347.60400000001;538.923;8.267999999999999;0.0;28.357;39774.102;529432250957.38104;-18119.092;12406.145
Car_Carrier_bis_40000_GT_Tier_I;92;11.853;6413.835999999999;19.546;22.471999999999998;2.15;114069354852.237;21.758000000000003;49658.27099999999;561.747;8.617;0.0;30.381999999999998;42615.21599999999;567250257602.8671;-19282.262;13292.332
Car_Carrier_bis_40000_GT_Tier_I;94;11.975999999999999;6855.638000000001;20.892;24.02;2.298;121926749476.216;23.256999999999998;53078.863;584.571;8.966000000000001;0.0;32.475;45550.663;606323934580.467;-20477.715;14207.942
Car_Carrier_bis_40000_GT_Tier_I;96;12.1;7311.638000000001;22.281999999999996;25.618000000000002;2.451;130036649062.108;24.804000000000002;56609.378;607.395;9.315;0.0;34.635;48580.443;646653281890.181;-21705.452;15152.976999999999
Car_Carrier_bis_40000_GT_Tier_I;98;12.222999999999999;7781.835;23.715;27.265;2.609;138399053609.914;26.399;60249.817;630.219;9.664;0.0;36.861999999999995;51704.557;688238299532.009;-22965.472999999998;16127.435
Car_Carrier_bis_40000_GT_Tier_I;100;12.347000000000001;8266.23;25.191;28.962;2.7710000000000004;147013963119.633;28.041999999999998;64000.18;653.043;10.013;0.0;39.157;54923.005;731078987505.952;-24257.777000000002;17131.318
Car_Carrier_bis_40000_GT_Tier_II;-100;0.0;28.377;0.086;0.099;0.01;504682872.503;0.096;219.706;2.94;0.08;0.0;0.134;188.545;2509714285.7139997;-89.936;58.81
Car_Carrier_bis_40000_GT_Tier_II;-98;0.12300000000000001;28.488000000000003;0.087;0.1;0.01;506651077.79300004;0.09699999999999999;220.562;2.9560000000000004;0.08;0.0;0.135;189.28;2519501883.439;-90.321;59.038999999999994
Car_Carrier_bis_40000_GT_Tier_II;-96;0.247;28.598000000000003;0.087;0.1;0.01;508619167.259;0.09699999999999999;221.419;2.972;0.08;0.0;0.135;190.015;2529288905.184;-90.705;59.269
Car_Carrier_bis_40000_GT_Tier_II;-94;0.37;28.709;0.087;0.10099999999999999;0.01;510587140.9;0.09699999999999999;222.27599999999998;2.988;0.08;0.0;0.136;190.75;2539075350.95;-91.089;59.498000000000005
Car_Carrier_bis_40000_GT_Tier_II;-92;0.494;28.82;0.08800000000000001;0.10099999999999999;0.01;512554998.71599996;0.098;223.13299999999998;3.003;0.081;0.0;0.13699999999999998;191.486;2548861220.736;-91.47399999999999;59.727
Car_Carrier_bis_40000_GT_Tier_II;-90;0.617;28.93;0.08800000000000001;0.10099999999999999;0.01;514522740.70699996;0.098;223.989;3.0189999999999997;0.081;0.0;0.13699999999999998;192.22099999999998;2558646514.5429997;-91.85799999999999;59.957
Car_Carrier_bis_40000_GT_Tier_II;-88;0.741;29.041;0.08900000000000001;0.102;0.01;516490366.874;0.099;224.84599999999998;3.035;0.081;0.0;0.138;192.956;2568431232.37;-92.242;60.18600000000001
Car_Carrier_bis_40000_GT_Tier_II;-86;0.8640000000000001;29.151999999999997;0.08900000000000001;0.102;0.01;518457877.21599996;0.099;225.702;3.051;0.08199999999999999;0.0;0.138;193.69099999999997;2578215374.218;-92.62700000000001;60.415
Car_Carrier_bis_40000_GT_Tier_II;-84;0.988;29.261999999999997;0.08900000000000001;0.10300000000000001;0.01;520425271.734;0.099;226.55900000000003;3.0660000000000003;0.08199999999999999;0.0;0.139;194.426;2587998940.087;-93.01100000000001;60.644
Car_Carrier_bis_40000_GT_Tier_II;-82;1.111;29.914;0.091;0.105;0.01;532008690.064;0.10099999999999999;231.601;3.159;0.084;0.0;0.142;198.753;2645601589.2860003;-95.273;61.994
Car_Carrier_bis_40000_GT_Tier_II;-80;1.235;30.835;0.094;0.10800000000000001;0.01;548393456.09;0.105;238.734;3.29;0.086;0.0;0.146;204.875;2727080640.0;-98.47399999999999;63.903
Car_Carrier_bis_40000_GT_Tier_II;-78;1.358;31.756;0.09699999999999999;0.111;0.011000000000000001;564770178.733;0.10800000000000001;245.864;3.4210000000000003;0.08800000000000001;0.0;0.15;210.993;2808519692.1429996;-101.67399999999999;65.812
Car_Carrier_bis_40000_GT_Tier_II;-76;1.482;32.676;0.1;0.114;0.011000000000000001;581138857.992;0.111;252.99;3.553;0.091;0.0;0.155;217.108;2889918745.714;-104.87299999999999;67.719
Car_Carrier_bis_40000_GT_Tier_II;-74;1.605;33.596;0.102;0.11800000000000001;0.011000000000000001;597499493.868;0.114;260.112;3.6839999999999997;0.09300000000000001;0.0;0.159;223.22;2971277800.714;-108.071;69.626
Car_Carrier_bis_40000_GT_Tier_II;-72;1.729;34.515;0.105;0.121;0.012;613852086.361;0.11699999999999999;267.231;3.815;0.096;0.0;0.163;229.329;3052596857.1429996;-111.26700000000001;71.531
Car_Carrier_bis_40000_GT_Tier_II;-70;1.8519999999999999;35.434;0.10800000000000001;0.124;0.012;630196635.47;0.12;274.346;3.946;0.098;0.0;0.168;235.435;3133875915.0;-114.463;73.436
Car_Carrier_bis_40000_GT_Tier_II;-68;1.975;36.353;0.111;0.127;0.012;646533141.197;0.12300000000000001;281.45799999999997;4.077;0.1;0.0;0.172;241.53900000000002;3215114974.286;-117.65799999999999;75.34
Car_Carrier_bis_40000_GT_Tier_II;-66;2.099;37.732;0.115;0.132;0.013000000000000001;671059086.02;0.128;292.135;4.274;0.10400000000000001;0.0;0.179;250.701;3337078919.266;-122.455;78.19800000000001
Car_Carrier_bis_40000_GT_Tier_II;-64;2.222;40.031;0.122;0.14;0.013000000000000001;711943621.6;0.136;309.933;4.603;0.11;0.0;0.19;265.975;3540391749.163;-130.454;82.962
Car_Carrier_bis_40000_GT_Tier_II;-62;2.346;42.327;0.129;0.14800000000000002;0.013999999999999999;752777617.5639999;0.14400000000000002;327.71;4.9319999999999995;0.11599999999999999;0.0;0.201;281.23;3743453252.925;-138.44799999999998;87.72
Car_Carrier_bis_40000_GT_Tier_II;-60;2.469;44.62;0.136;0.156;0.015;793561073.912;0.151;345.464;5.261;0.122;0.0;0.21100000000000002;296.467;3946263430.552;-146.434;92.47200000000001
Car_Carrier_bis_40000_GT_Tier_II;-58;2.593;46.91;0.14300000000000002;0.16399999999999998;0.016;834293990.6439999;0.159;363.19699999999995;5.59;0.128;0.0;0.222;311.684;4148822282.045;-154.414;97.219
Car_Carrier_bis_40000_GT_Tier_II;-56;2.716;49.198;0.15;0.172;0.016;874976367.761;0.16699999999999998;380.907;5.917999999999999;0.134;0.0;0.233;326.883;4351129807.403;-162.388;101.96
Car_Carrier_bis_40000_GT_Tier_II;-54;2.84;51.482;0.157;0.18;0.017;915608205.262;0.175;398.595;6.247000000000001;0.14;0.0;0.244;342.06199999999995;4553186006.625999;-170.355;106.694
Car_Carrier_bis_40000_GT_Tier_II;-52;2.963;53.763999999999996;0.16399999999999998;0.188;0.018000000000000002;956189503.147;0.182;416.26199999999994;6.5760000000000005;0.146;0.0;0.255;357.223;4754990879.714001;-178.31599999999997;111.42299999999999
Car_Carrier_bis_40000_GT_Tier_II;-50;3.0869999999999997;56.043;0.171;0.196;0.019;996720261.416;0.19;433.906;6.905;0.152;0.0;0.265;372.365;4956544426.667;-186.271;116.146
Car_Carrier_bis_40000_GT_Tier_II;-48;3.21;60.351000000000006;0.184;0.21100000000000002;0.02;1073331531.713;0.205;467.25800000000004;7.527;0.163;0.0;0.28600000000000003;400.986;5337521095.357;-201.315;125.074
Car_Carrier_bis_40000_GT_Tier_II;-46;3.3339999999999996;64.648;0.19699999999999998;0.22699999999999998;0.022000000000000002;1149761577.793;0.21899999999999997;500.53;8.15;0.175;0.0;0.306;429.54;5717596562.455999;-216.33700000000002;133.98
Car_Carrier_bis_40000_GT_Tier_II;-44;3.457;68.936;0.21;0.242;0.023;1226010399.655;0.23399999999999999;533.724;8.773;0.18600000000000003;0.0;0.327;458.026;6096770827.965;-231.335;142.865
Car_Carrier_bis_40000_GT_Tier_II;-42;3.5810000000000004;73.21300000000001;0.223;0.257;0.025;1302077997.299;0.248;566.839;9.395;0.19699999999999998;0.0;0.34700000000000003;486.444;6475043891.883;-246.31099999999998;151.72899999999998
Car_Carrier_bis_40000_GT_Tier_II;-40;3.7039999999999997;77.48;0.23600000000000002;0.271;0.026000000000000002;1377964370.726;0.263;599.875;10.017999999999999;0.209;0.0;0.36700000000000005;514.794;6852415754.21;-261.263;160.572
Car_Carrier_bis_40000_GT_Tier_II;-38;3.827;81.736;0.249;0.28600000000000003;0.027000000000000003;1453669519.936;0.27699999999999997;632.832;10.640999999999998;0.22;0.0;0.387;543.077;7228886414.946;-276.192;169.394
Car_Carrier_bis_40000_GT_Tier_II;-36;3.951;85.98299999999999;0.262;0.301;0.028999999999999998;1529193444.928;0.292;665.71;11.263;0.231;0.0;0.40700000000000003;571.2919999999999;7604455874.091;-291.098;178.195
Car_Carrier_bis_40000_GT_Tier_II;-34;4.074;90.219;0.275;0.316;0.03;1604536145.7020001;0.306;698.5089999999999;11.886;0.243;0.0;0.42700000000000005;599.439;7979124131.645;-305.98;186.97400000000002
